Date,Region_Vector,Aboard,Fatalities,Survives,Time_Vector,Category_Vector,Summary_Vector
10/2/1970,"[1, 0, 0, 0, 0, 0, 0]",40.0,32.0,1,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/2/1970,"[0, 0, 0, 1, 0, 0, 0]",43.0,43.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
10/4/1970,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/6/1970,"[0, 0, 0, 0, 0, 0, 1]",11.0,3.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/10/1970,"[1, 0, 0, 0, 0, 0, 0]",3.0,3.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
10/28/1970,"[0, 0, 0, 1, 0, 0, 0]",4.0,2.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
11/14/1970,"[1, 0, 0, 0, 0, 0, 0]",75.0,75.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
11/27/1970,"[0, 0, 0, 1, 0, 0, 0]",79.0,79.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0]"
11/27/1970,"[1, 0, 0, 0, 0, 0, 0]",229.0,47.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
11/29/1970,"[0, 0, 0, 1, 0, 0, 0]",44.0,42.0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
12/2/1970,"[0, 0, 0, 0, 0, 1, 0]",8.0,8.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/5/1970,"[0, 0, 0, 0, 0, 1, 0]",16.0,5.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/7/1970,"[0, 1, 0, 0, 0, 0, 0]",27.0,19.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
12/28/1970,"[0, 0, 1, 0, 0, 0, 0]",55.0,2.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/31/1970,"[0, 0, 0, 0, 0, 1, 0]",35.0,7.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/31/1970,"[0, 0, 0, 0, 0, 0, 1]",31.0,31.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/31/1970,"[0, 0, 0, 0, 0, 1, 0]",93.0,93.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
1/2/1971,"[0, 0, 0, 1, 0, 0, 0]",16.0,16.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/9/1971,"[1, 0, 0, 0, 0, 0, 0]",21.0,2.0,1,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/18/1971,"[0, 1, 0, 0, 0, 0, 0]",47.0,45.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/21/1971,"[1, 0, 0, 0, 0, 0, 0]",35.0,35.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
1/21/1971,"[0, 1, 0, 0, 0, 0, 0]",21.0,21.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/22/1971,"[0, 0, 0, 0, 0, 1, 0]",14.0,14.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/23/1971,"[0, 0, 0, 0, 0, 1, 0]",60.0,2.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/25/1971,"[1, 0, 0, 0, 0, 0, 0]",47.0,13.0,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
1/31/1971,"[0, 0, 0, 0, 0, 1, 0]",7.0,7.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
2/17/1971,"[1, 0, 0, 0, 0, 0, 0]",12.0,12.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
3/26/1971,"[0, 0, 0, 0, 0, 1, 0]",15.0,15.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
3/31/1971,"[1, 0, 0, 0, 0, 0, 0]",5.0,5.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
3/31/1971,"[0, 1, 0, 0, 0, 0, 0]",65.0,65.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/15/1971,"[0, 0, 0, 0, 0, 1, 0]",40.0,39.0,1,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/22/1971,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
5/11/1971,"[0, 0, 0, 1, 0, 0, 0]",35.0,5.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
5/23/1971,"[0, 0, 0, 1, 0, 0, 0]",83.0,78.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
5/25/1971,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
5/28/1971,"[1, 0, 0, 0, 0, 0, 0]",6.0,6.0,0,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
6/6/1971,"[1, 0, 0, 0, 0, 0, 0]",51.0,50.0,1,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
6/7/1971,"[1, 0, 0, 0, 0, 0, 0]",31.0,28.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
6/13/1971,"[0, 0, 1, 0, 0, 0, 0]",24.0,24.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/17/1971,"[1, 0, 0, 0, 0, 0, 0]",6.0,6.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
6/28/1971,"[1, 0, 0, 0, 0, 0, 0]",24.0,17.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
7/3/1971,"[0, 0, 0, 0, 0, 1, 0]",68.0,68.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/24/1971,"[0, 0, 0, 0, 0, 0, 1]",6.0,6.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/25/1971,"[0, 0, 0, 0, 0, 1, 0]",4.0,4.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/25/1971,"[0, 0, 0, 0, 0, 1, 0]",126.0,97.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
7/30/1971,"[0, 1, 0, 0, 0, 0, 0]",39.0,37.0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/30/1971,"[0, 0, 0, 0, 0, 1, 0]",164.0,163.0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/30/1971,"[1, 0, 0, 0, 0, 0, 0]",218.0,0.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/18/1971,"[0, 0, 0, 1, 0, 0, 0]",37.0,37.0,0,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/19/1971,"[1, 0, 0, 0, 0, 0, 0]",8.0,3.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
8/28/1971,"[0, 1, 0, 0, 0, 0, 0]",34.0,32.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/4/1971,"[1, 0, 0, 0, 0, 0, 0]",111.0,111.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
9/6/1971,"[0, 1, 0, 0, 0, 0, 0]",121.0,22.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
9/16/1971,"[0, 0, 0, 0, 0, 1, 0]",5.0,5.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/16/1971,"[0, 0, 0, 0, 0, 1, 0]",49.0,49.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
9/17/1971,"[0, 1, 0, 0, 0, 0, 0]",9.0,9.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/28/1971,"[1, 0, 0, 0, 0, 0, 0]",32.0,32.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
10/2/1971,"[0, 1, 0, 0, 0, 0, 0]",63.0,63.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/10/1971,"[0, 0, 0, 0, 0, 1, 0]",25.0,25.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/16/1971,"[1, 0, 0, 0, 0, 0, 0]",10.0,10.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
10/17/1971,"[1, 0, 0, 0, 0, 0, 0]",21.0,19.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/21/1971,"[1, 0, 0, 0, 0, 0, 0]",16.0,16.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/23/1971,"[0, 0, 0, 1, 0, 0, 0]",23.0,22.0,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/24/1971,"[1, 0, 0, 0, 0, 0, 0]",8.0,4.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
11/9/1971,"[0, 1, 0, 0, 0, 0, 0]",52.0,52.0,0,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
11/10/1971,"[0, 0, 0, 0, 0, 1, 0]",69.0,69.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/12/1971,"[0, 0, 0, 0, 0, 1, 0]",48.0,48.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0]"
11/21/1971,"[0, 0, 0, 1, 0, 0, 0]",25.0,25.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/28/1971,"[0, 0, 0, 1, 0, 0, 0]",34.0,34.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
12/1/1971,"[0, 0, 0, 0, 0, 1, 0]",57.0,57.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/4/1971,"[1, 0, 0, 0, 0, 0, 0]",29.0,2.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/6/1971,"[0, 0, 0, 1, 0, 0, 0]",42.0,10.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/9/1971,"[0, 0, 0, 0, 0, 1, 0]",31.0,21.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/21/1971,"[0, 1, 0, 0, 0, 0, 0]",73.0,28.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
12/24/1971,"[1, 0, 0, 0, 0, 0, 0]",92.0,91.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/6/1972,"[1, 0, 0, 0, 0, 0, 0]",23.0,23.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
1/7/1972,"[0, 1, 0, 0, 0, 0, 0]",104.0,104.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/21/1972,"[1, 0, 0, 0, 0, 0, 0]",20.0,20.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/21/1972,"[1, 0, 0, 0, 0, 0, 0]",39.0,39.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
1/26/1972,"[0, 1, 0, 0, 0, 0, 0]",28.0,27.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/1/1972,"[0, 0, 0, 0, 0, 1, 0]",9.0,6.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
2/4/1972,"[0, 0, 0, 0, 0, 1, 0]",38.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
2/5/1972,"[1, 0, 0, 0, 0, 0, 0]",19.0,19.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
2/11/1972,"[0, 0, 0, 0, 0, 1, 0]",23.0,23.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1]"
3/3/1972,"[1, 0, 0, 0, 0, 0, 0]",48.0,16.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
3/14/1972,"[0, 0, 0, 1, 0, 0, 0]",112.0,112.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
3/19/1972,"[0, 0, 0, 1, 0, 0, 0]",22.0,22.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/12/1972,"[1, 0, 0, 0, 0, 0, 0]",25.0,25.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
4/16/1972,"[0, 1, 0, 0, 0, 0, 0]",18.0,18.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
4/17/1972,"[1, 0, 0, 0, 0, 0, 0]",3.0,3.0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
4/18/1972,"[0, 0, 0, 0, 0, 0, 1]",107.0,43.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
4/20/1972,"[1, 0, 0, 0, 0, 0, 0]",6.0,6.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
4/24/1972,"[0, 0, 0, 0, 0, 1, 0]",10.0,4.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
5/4/1972,"[0, 0, 0, 0, 0, 1, 0]",18.0,18.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
5/5/1972,"[0, 1, 0, 0, 0, 0, 0]",115.0,115.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
5/8/1972,"[1, 0, 0, 0, 0, 0, 0]",7.0,7.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
5/10/1972,"[0, 0, 0, 1, 0, 0, 0]",34.0,34.0,0,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
5/16/1972,"[0, 0, 0, 0, 0, 1, 0]",9.0,9.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
5/18/1972,"[0, 0, 0, 0, 0, 1, 0]",122.0,122.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
5/21/1972,"[0, 0, 0, 0, 0, 0, 1]",25.0,22.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
5/27/1972,"[0, 1, 0, 0, 0, 0, 0]",13.0,8.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
5/29/1972,"[1, 0, 0, 0, 0, 0, 0]",11.0,11.0,0,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
5/29/1972,"[1, 0, 0, 0, 0, 0, 0]",18.0,9.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
5/30/1972,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
6/5/1972,"[0, 0, 0, 0, 0, 1, 0]",32.0,32.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/13/1972,"[1, 0, 0, 0, 0, 0, 0]",3.0,3.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/13/1972,"[0, 0, 0, 1, 0, 0, 0]",47.0,47.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
6/14/1972,"[0, 0, 0, 0, 0, 1, 0]",87.0,82.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/15/1972,"[0, 0, 0, 1, 0, 0, 0]",81.0,81.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/18/1972,"[0, 1, 0, 0, 0, 0, 0]",118.0,118.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/24/1972,"[1, 0, 0, 0, 0, 0, 0]",20.0,5.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
6/29/1972,"[1, 0, 0, 0, 0, 0, 0]",13.0,13.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
7/5/1972,"[1, 0, 0, 0, 0, 0, 0]",86.0,3.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/6/1972,"[0, 1, 0, 0, 0, 0, 0]",10.0,10.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
7/11/1972,"[0, 1, 0, 0, 0, 0, 0]",19.0,19.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
7/11/1972,"[0, 0, 0, 1, 0, 0, 0]",67.0,52.0,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/20/1972,"[0, 1, 0, 0, 0, 0, 0]",84.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/29/1972,"[1, 0, 0, 0, 0, 0, 0]",38.0,38.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
8/12/1972,"[0, 0, 0, 0, 0, 1, 0]",18.0,18.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/12/1972,"[0, 0, 0, 1, 0, 0, 0]",44.0,30.0,1,"[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/14/1972,"[0, 0, 0, 1, 0, 0, 0]",156.0,156.0,0,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
8/16/1972,"[0, 0, 0, 1, 0, 0, 0]",31.0,26.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/27/1972,"[1, 0, 0, 0, 0, 0, 0]",34.0,34.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/28/1972,"[0, 0, 0, 1, 0, 0, 0]",29.0,25.0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
8/31/1972,"[0, 0, 0, 0, 0, 1, 0]",102.0,102.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
9/1/1972,"[0, 0, 0, 1, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/7/1972,"[1, 0, 0, 0, 0, 0, 0]",8.0,1.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
9/10/1972,"[0, 0, 0, 0, 0, 0, 1]",11.0,11.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/13/1972,"[0, 0, 0, 0, 0, 1, 0]",31.0,31.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
9/24/1972,"[1, 0, 0, 0, 0, 0, 0]",1.0,0.0,1,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/24/1972,"[0, 0, 0, 1, 0, 0, 0]",13.0,10.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/1/1972,"[0, 0, 0, 0, 0, 1, 0]",108.0,108.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
10/2/1972,"[0, 0, 0, 0, 0, 1, 0]",9.0,9.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/13/1972,"[1, 0, 0, 0, 0, 0, 0]",45.0,29.0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
10/13/1972,"[0, 0, 0, 0, 0, 1, 0]",174.0,174.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
10/16/1972,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
10/21/1972,"[0, 1, 0, 0, 0, 0, 0]",53.0,37.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
10/23/1972,"[0, 0, 0, 0, 1, 0, 0]",8.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/27/1972,"[0, 1, 0, 0, 0, 0, 0]",68.0,60.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/30/1972,"[0, 1, 0, 0, 0, 0, 0]",27.0,27.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
